2024-01-02 05:30:00,22.1,n,n,n,17,n,n,n,3,n,n,n,29.3,n,n,n,18,n,n,n,8,n,n,n,46.4,n,n,n,28,n,n,n,7,n,n,n,16,n,n,n,16,n,n,n,6,n,n,n
2024-01-02 06:30:00,25.4,n,n,n,20,n,n,n,5,n,n,n,50.3,n,n,n,22,n,n,n,6,n,n,n,34.7,n,n,n,20,n,n,n,6,n,n,n,11,n,n,n,9,n,n,n,3,n,n,n
2024-01-02 07:30:00,21.1,n,n,n,19,n,n,n,5,n,n,n,28.6,n,n,n,13,n,n,n,3,n,n,n,34.5,n,n,n,23,n,n,n,5,n,n,n,11,n,n,n,8,n,n,n,3,n,n,n
2024-01-02 08:30:00,27.5,n,n,n,19,n,n,n,6,n,n,n,25.4,n,n,n,9,n,n,n,n,n,n,n,28.1,n,n,n,19,n,n,n,5,n,n,n,7,n,n,n,12,n,n,n,6,n,n,n
2024-01-02 09:30:00,26.3,n,n,n,16,n,n,n,3,n,n,n,26.1,n,n,n,7,n,n,n,1,n,n,n,31.8,n,n,n,16,n,n,n,5,n,n,n,10,n,n,n,8,n,n,n,5,n,n,n
2024-01-02 10:30:00,25.8,n,n,n,12,n,n,n,2,n,n,n,24.2,n,n,n,5,n,n,n,5,n,n,n,30.1,n,n,n,17,n,n,n,11,n,n,n,7,n,n,n,5,n,n,n,5,n,n,n
2024-01-02 11:30:00,22.5,n,n,n,13,n,n,n,2,n,n,n,32.2,n,n,n,14,n,n,n,5,n,n,n,14.7,n,n,n,11,n,n,n,6,n,n,n,3,n,n,n,3,n,n,n,3,n,n,n
2024-01-02 12:30:00,4.1,n,n,n,n,n,n,n,n,n,n,n,19.3,n,n,n,5,n,n,n,3,n,n,n,21.3,n,n,n,13,n,n,n,1,n,n,n,4,n,n,n,8,n,n,n,3,n,n,n
2024-01-02 13:30:00,n,n,n,n,11,n,n,n,n,n,n,n,12.3,n,n,n,5,n,n,n,3,n,n,n,14.4,n,n,n,13,n,n,n,6,n,n,n,11,n,n,n,6,n,n,n,6,n,n,n
2024-01-02 14:30:00,19,n,n,n,12,n,n,n,1,n,n,n,25.8,n,n,n,n,n,n,n,3,n,n,n,32.4,n,n,n,20,n,n,n,5,n,n,n,11,n,n,n,6,n,n,n,6,n,n,n
2024-01-02 15:30:00,n,n,n,n,41,n,n,n,5,n,n,n,47.8,n,n,n,35,n,n,n,8,n,n,n,40.8,n,n,n,22,n,n,n,9,n,n,n,20,n,n,n,12,n,n,n,9,n,n,n
2024-01-02 16:30:00,n,n,n,n,13,n,n,n,3,n,n,n,50.8,n,n,n,19,n,n,n,6,n,n,n,128.9,n,n,n,46,n,n,n,9,n,n,n,31,n,n,n,18,n,n,n,8,n,n,n
2024-01-02 17:30:00,n,n,n,n,44,n,n,n,5,n,n,n,108.1,n,n,n,40,n,n,n,8,n,n,n,104.4,n,n,n,51,n,n,n,16,n,n,n,31,n,n,n,22,n,n,n,11,n,n,n
2024-01-02 18:30:00,36.8,n,n,n,24,n,n,n,8,n,n,n,40.9,n,n,n,12,n,n,n,9,n,n,n,46.1,n,n,n,29,n,n,n,12,n,n,n,15,n,n,n,16,n,n,n,11,n,n,n
2024-01-02 19:30:00,27.9,n,n,n,22,n,n,n,8,n,n,n,39.5,n,n,n,17,n,n,n,9,n,n,n,75.8,n,n,n,46,n,n,n,12,n,n,n,23,n,n,n,24,n,n,n,11,n,n,n
2024-01-02 20:30:00,41.5,n,n,n,31,n,n,n,8,n,n,n,52.7,n,n,n,27,n,n,n,5,n,n,n,67.6,n,n,n,36,n,n,n,12,n,n,n,23,n,n,n,17,n,n,n,8,n,n,n
2024-01-02 21:30:00,50.3,n,n,n,34,n,n,n,8,n,n,n,41.5,n,n,n,n,n,n,n,12,n,n,n,72.5,n,n,n,38,n,n,n,13,n,n,n,17,n,n,n,17,n,n,n,7,n,n,n
2024-01-02 22:30:00,34.1,n,n,n,38,n,n,n,12,n,n,n,26,n,n,n,n,n,n,n,8,n,n,n,48.7,n,n,n,35,n,n,n,11,n,n,n,9,n,n,n,8,n,n,n,5,n,n,n
2024-01-02 23:30:00,30.7,n,n,n,25,n,n,n,11,n,n,n,30.4,n,n,n,n,n,n,n,6,n,n,n,33.6,n,n,n,25,n,n,n,8,n,n,n,10,n,n,n,13,n,n,n,6,n,n,n
2024-02-02 00:30:00,21.4,n,n,n,23,n,n,n,n,n,n,n,23.6,n,n,n,n,n,n,n,n,n,n,n,36.6,n,n,n,24,n,n,n,8,n,n,n,15,n,n,n,18,n,n,n,8,n,n,n
2024-02-02 01:30:00,18.4,n,n,n,24,n,n,n,6,n,n,n,13.9,n,n,n,n,n,n,n,n,n,n,n,3.9,n,n,n,22,n,n,n,8,n,n,n,9,n,n,n,9,n,n,n,8,n,n,n
2024-02-02 02:30:00,12.2,n,n,n,18,n,n,n,3,n,n,n,17.4,n,n,n,n,n,n,n,n,n,n,n,9.4,n,n,n,14,n,n,n,6,n,n,n,8,n,n,n,9,n,n,n,7,n,n,n
2024-02-02 03:30:00,16.1,n,n,n,22,n,n,n,3,n,n,n,16.5,n,n,n,n,n,n,n,n,n,n,n,10.7,n,n,n,17,n,n,n,5,n,n,n,5,n,n,n,7,n,n,n,3,n,n,n
2024-02-02 04:30:00,18.9,n,n,n,17,n,n,n,5,n,n,n,20.1,n,n,n,n,n,n,n,n,n,n,n,14.9,n,n,n,14,n,n,n,3,n,n,n,11,n,n,n,11,n,n,n,5,n,n,n
2024-02-02 05:30:00,16.6,n,n,n,9,n,n,n,5,n,n,n,23.8,n,n,n,n,n,n,n,n,n,n,n,36.5,n,n,n,22,n,n,n,9,n,n,n,11,n,n,n,9,n,n,n,7,n,n,n
2024-02-02 06:30:00,16.5,n,n,n,17,n,n,n,5,n,n,n,46.7,n,n,n,n,n,n,n,n,n,n,n,41.8,n,n,n,24,n,n,n,8,n,n,n,19,n,n,n,17,n,n,n,3,n,n,n
2024-02-02 07:30:00,39.8,n,n,n,23,n,n,n,9,n,n,n,37.6,n,n,n,n,n,n,n,n,n,n,n,42.8,n,n,n,28,n,n,n,12,n,n,n,13,n,n,n,16,n,n,n,2,n,n,n
2024-02-02 08:30:00,35.2,n,n,n,22,n,n,n,11,n,n,n,1.4,n,n,n,n,n,n,n,n,n,n,n,14.5,n,n,n,28,n,n,n,8,n,n,n,12,n,n,n,16,n,n,n,8,n,n,n
2024-02-02 09:30:00,35.3,n,n,n,n,n,n,n,11,n,n,n,19.6,n,n,n,13,n,n,n,8,n,n,n,17.3,n,n,n,23,n,n,n,9,n,n,n,n,n,n,n,12,n,n,n,11,n,n,n
2024-02-02 10:30:00,34.3,n,n,n,25,n,n,n,7,n,n,n,21.7,n,n,n,13,n,n,n,7,n,n,n,23.3,n,n,n,20,n,n,n,9,n,n,n,n,n,n,n,14,n,n,n,9,n,n,n
2024-02-02 11:30:00,24.9,n,n,n,24,n,n,n,6,n,n,n,n,n,n,n,8,n,n,n,8,n,n,n,11,n,n,n,16,n,n,n,7,n,n,n,18,n,n,n,7,n,n,n,7,n,n,n
2024-02-02 12:30:00,24.3,n,n,n,20,n,n,n,5,n,n,n,16.2,n,n,n,11,n,n,n,8,n,n,n,22.9,n,n,n,19,n,n,n,5,n,n,n,14,n,n,n,12,n,n,n,14,n,n,n
2024-02-02 13:30:00,27.9,n,n,n,17,n,n,n,7,n,n,n,27.1,n,n,n,19,n,n,n,11,n,n,n,20.8,n,n,n,18,n,n,n,6,n,n,n,13,n,n,n,11,n,n,n,9,n,n,n
2024-02-02 14:30:00,19.1,n,n,n,18,n,n,n,6,n,n,n,31.8,n,n,n,12,n,n,n,6,n,n,n,30,n,n,n,17,n,n,n,9,n,n,n,24,n,n,n,13,n,n,n,8,n,n,n
2024-02-02 15:30:00,19.5,n,n,n,19,n,n,n,7,n,n,n,n,n,n,n,18,n,n,n,11,n,n,n,19.9,n,n,n,19,n,n,n,12,n,n,n,15,n,n,n,17,n,n,n,11,n,n,n
2024-02-02 16:30:00,15.6,n,n,n,16,n,n,n,7,n,n,n,12.2,n,n,n,12,n,n,n,8,n,n,n,17.6,n,n,n,22,n,n,n,11,n,n,n,17,n,n,n,7,n,n,n,9,n,n,n
2024-02-02 17:30:00,17.4,n,n,n,19,n,n,n,5,n,n,n,29.9,n,n,n,19,n,n,n,12,n,n,n,40.6,n,n,n,18,n,n,n,9,n,n,n,17,n,n,n,17,n,n,n,6,n,n,n
2024-02-02 18:30:00,25.3,n,n,n,16,n,n,n,3,n,n,n,46.9,n,n,n,12,n,n,n,8,n,n,n,52.2,n,n,n,29,n,n,n,11,n,n,n,21,n,n,n,9,n,n,n,1,n,n,n
2024-02-02 19:30:00,30.8,n,n,n,22,n,n,n,6,n,n,n,38.3,n,n,n,19,n,n,n,11,n,n,n,100.1,n,n,n,40,n,n,n,7,n,n,n,24,n,n,n,13,n,n,n,7,n,n,n
2024-02-02 20:30:00,46.6,n,n,n,44,n,n,n,13,n,n,n,34.1,n,n,n,16,n,n,n,12,n,n,n,84.4,n,n,n,40,n,n,n,11,n,n,n,32,n,n,n,18,n,n,n,8,n,n,n
2024-02-02 21:30:00,47.3,n,n,n,30,n,n,n,9,n,n,n,37.1,n,n,n,18,n,n,n,9,n,n,n,88.6,n,n,n,42,n,n,n,13,n,n,n,21,n,n,n,16,n,n,n,14,n,n,n
2024-02-02 22:30:00,44.7,n,n,n,25,n,n,n,9,n,n,n,35.8,n,n,n,20,n,n,n,11,n,n,n,48.2,n,n,n,34,n,n,n,9,n,n,n,21,n,n,n,18,n,n,n,8,n,n,n
2024-02-02 23:30:00,29,n,n,n,27,n,n,n,8,n,n,n,39.4,n,n,n,18,n,n,n,11,n,n,n,50.9,n,n,n,30,n,n,n,12,n,n,n,32,n,n,n,33,n,n,n,9,n,n,n
2024-03-02 00:30:00,30,n,n,n,22,n,n,n,n,n,n,n,44,n,n,n,20,n,n,n,9,n,n,n,40.5,n,n,n,28,n,n,n,8,n,n,n,24,n,n,n,18,n,n,n,11,n,n,n
2024-03-02 01:30:00,30.4,n,n,n,25,n,n,n,11,n,n,n,41.2,n,n,n,20,n,n,n,8,n,n,n,34.7,n,n,n,22,n,n,n,9,n,n,n,27,n,n,n,24,n,n,n,12,n,n,n
2024-03-02 02:30:00,27.1,n,n,n,22,n,n,n,7,n,n,n,30.4,n,n,n,19,n,n,n,12,n,n,n,33.7,n,n,n,19,n,n,n,7,n,n,n,18,n,n,n,23,n,n,n,9,n,n,n
2024-03-02 03:30:00,24.6,n,n,n,14,n,n,n,8,n,n,n,31.5,n,n,n,12,n,n,n,6,n,n,n,34.5,n,n,n,20,n,n,n,6,n,n,n,14,n,n,n,16,n,n,n,9,n,n,n
2024-03-02 04:30:00,17.4,n,n,n,19,n,n,n,5,n,n,n,18.7,n,n,n,11,n,n,n,2,n,n,n,21.9,n,n,n,18,n,n,n,11,n,n,n,14,n,n,n,13,n,n,n,7,n,n,n
2024-03-02 05:30:00,16.9,n,n,n,18,n,n,n,3,n,n,n,15.8,n,n,n,7,n,n,n,7,n,n,n,22.5,n,n,n,16,n,n,n,6,n,n,n,10,n,n,n,13,n,n,n,6,n,n,n
2024-03-02 06:30:00,13.3,n,n,n,12,n,n,n,6,n,n,n,19.2,n,n,n,3,n,n,n,7,n,n,n,17.1,n,n,n,16,n,n,n,6,n,n,n,9,n,n,n,11,n,n,n,7,n,n,n
2024-03-02 07:30:00,15.7,n,n,n,13,n,n,n,6,n,n,n,48.1,n,n,n,20,n,n,n,8,n,n,n,24,n,n,n,19,n,n,n,7,n,n,n,11,n,n,n,8,n,n,n,9,n,n,n
2024-03-02 08:30:00,18.5,n,n,n,12,n,n,n,5,n,n,n,11.5,n,n,n,8,n,n,n,5,n,n,n,24.5,n,n,n,17,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n
2024-03-02 09:30:00,15.3,n,n,n,9,n,n,n,6,n,n,n,18.6,n,n,n,20,n,n,n,16,n,n,n,14,n,n,n,16,n,n,n,6,n,n,n,4,n,n,n,3,n,n,n,2,n,n,n
2024-03-02 10:30:00,11.4,n,n,n,7,n,n,n,6,n,n,n,32.8,n,n,n,23,n,n,n,19,n,n,n,13,n,n,n,19,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n
2024-03-02 11:30:00,17.9,n,n,n,19,n,n,n,2,n,n,n,5.1,n,n,n,3,n,n,n,7,n,n,n,9.4,n,n,n,14,n,n,n,7,n,n,n,4,n,n,n,25,n,n,n,3,n,n,n
2024-03-02 12:30:00,15.7,n,n,n,13,n,n,n,1,n,n,n,4.6,n,n,n,3,n,n,n,3,n,n,n,18.4,n,n,n,17,n,n,n,5,n,n,n,4,n,n,n,1,n,n,n,1,n,n,n
2024-03-02 13:30:00,13.3,n,n,n,8,n,n,n,n,n,n,n,3.5,n,n,n,3,n,n,n,3,n,n,n,31,n,n,n,29,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-03-02 14:30:00,16,n,n,n,19,n,n,n,n,n,n,n,7.3,n,n,n,2,n,n,n,3,n,n,n,13.3,n,n,n,16,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-03-02 15:30:00,18.4,n,n,n,11,n,n,n,3,n,n,n,3.2,n,n,n,2,n,n,n,2,n,n,n,9.4,n,n,n,12,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-03-02 16:30:00,20.8,n,n,n,17,n,n,n,5,n,n,n,8.5,n,n,n,3,n,n,n,2,n,n,n,13.8,n,n,n,14,n,n,n,7,n,n,n,10,n,n,n,2,n,n,n,n,n,n,n
2024-03-02 17:30:00,14.8,n,n,n,17,n,n,n,6,n,n,n,17.9,n,n,n,14,n,n,n,17,n,n,n,30.2,n,n,n,28,n,n,n,9,n,n,n,10,n,n,n,5,n,n,n,n,n,n,n
2024-03-02 18:30:00,16.9,n,n,n,17,n,n,n,5,n,n,n,49.9,n,n,n,23,n,n,n,24,n,n,n,31.8,n,n,n,22,n,n,n,13,n,n,n,13,n,n,n,5,n,n,n,1,n,n,n
2024-03-02 19:30:00,28.9,n,n,n,24,n,n,n,7,n,n,n,34.3,n,n,n,14,n,n,n,7,n,n,n,67.2,n,n,n,29,n,n,n,18,n,n,n,11,n,n,n,8,n,n,n,3,n,n,n
2024-03-02 20:30:00,54.4,n,n,n,41,n,n,n,9,n,n,n,21.9,n,n,n,9,n,n,n,6,n,n,n,54.3,n,n,n,34,n,n,n,9,n,n,n,17,n,n,n,12,n,n,n,6,n,n,n
2024-03-02 21:30:00,51.6,n,n,n,31,n,n,n,9,n,n,n,18.7,n,n,n,11,n,n,n,5,n,n,n,45.5,n,n,n,24,n,n,n,8,n,n,n,10,n,n,n,7,n,n,n,3,n,n,n
2024-03-02 22:30:00,43,n,n,n,29,n,n,n,7,n,n,n,17.9,n,n,n,11,n,n,n,6,n,n,n,40.9,n,n,n,28,n,n,n,9,n,n,n,12,n,n,n,12,n,n,n,6,n,n,n
2024-03-02 23:30:00,37.1,n,n,n,28,n,n,n,6,n,n,n,19.6,n,n,n,9,n,n,n,7,n,n,n,36.9,n,n,n,24,n,n,n,7,n,n,n,10,n,n,n,12,n,n,n,5,n,n,n
2024-04-02 00:30:00,32.1,n,n,n,30,n,n,n,9,n,n,n,19.7,n,n,n,8,n,n,n,5,n,n,n,33.9,n,n,n,25,n,n,n,n,n,n,n,15,n,n,n,13,n,n,n,3,n,n,n
2024-04-02 01:30:00,26.2,n,n,n,23,n,n,n,8,n,n,n,25.1,n,n,n,7,n,n,n,6,n,n,n,35.2,n,n,n,24,n,n,n,3,n,n,n,19,n,n,n,9,n,n,n,7,n,n,n
2024-04-02 02:30:00,26.6,n,n,n,18,n,n,n,7,n,n,n,23.6,n,n,n,8,n,n,n,8,n,n,n,33.1,n,n,n,24,n,n,n,7,n,n,n,13,n,n,n,13,n,n,n,6,n,n,n
2024-04-02 03:30:00,18.6,n,n,n,22,n,n,n,8,n,n,n,15.9,n,n,n,11,n,n,n,6,n,n,n,29.5,n,n,n,25,n,n,n,6,n,n,n,11,n,n,n,12,n,n,n,3,n,n,n
2024-04-02 04:30:00,15.1,n,n,n,16,n,n,n,7,n,n,n,17.8,n,n,n,8,n,n,n,5,n,n,n,24.6,n,n,n,24,n,n,n,7,n,n,n,10,n,n,n,12,n,n,n,6,n,n,n
2024-04-02 05:30:00,15.8,n,n,n,6,n,n,n,5,n,n,n,18.5,n,n,n,9,n,n,n,6,n,n,n,22.8,n,n,n,23,n,n,n,5,n,n,n,15,n,n,n,14,n,n,n,6,n,n,n
2024-04-02 06:30:00,16.8,n,n,n,19,n,n,n,3,n,n,n,24.7,n,n,n,12,n,n,n,6,n,n,n,23,n,n,n,18,n,n,n,2,n,n,n,12,n,n,n,9,n,n,n,5,n,n,n
2024-04-02 07:30:00,14.5,n,n,n,14,n,n,n,6,n,n,n,10.4,n,n,n,8,n,n,n,5,n,n,n,12.8,n,n,n,17,n,n,n,7,n,n,n,14,n,n,n,8,n,n,n,7,n,n,n
2024-04-02 08:30:00,12.6,n,n,n,18,n,n,n,6,n,n,n,1.8,n,n,n,6,n,n,n,3,n,n,n,9,n,n,n,16,n,n,n,8,n,n,n,9,n,n,n,3,n,n,n,6,n,n,n
2024-04-02 09:30:00,13,n,n,n,13,n,n,n,6,n,n,n,8.2,n,n,n,2,n,n,n,6,n,n,n,8.4,n,n,n,14,n,n,n,7,n,n,n,8,n,n,n,6,n,n,n,5,n,n,n
2024-04-02 10:30:00,11,n,n,n,12,n,n,n,3,n,n,n,10.5,n,n,n,2,n,n,n,7,n,n,n,8.7,n,n,n,18,n,n,n,3,n,n,n,6,n,n,n,7,n,n,n,5,n,n,n
2024-04-02 11:30:00,9.7,n,n,n,14,n,n,n,3,n,n,n,16.5,n,n,n,7,n,n,n,5,n,n,n,8.9,n,n,n,9,n,n,n,2,n,n,n,7,n,n,n,6,n,n,n,1,n,n,n
2024-04-02 12:30:00,12.5,n,n,n,18,n,n,n,3,n,n,n,6,n,n,n,5,n,n,n,7,n,n,n,8.1,n,n,n,9,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n
2024-04-02 13:30:00,11,n,n,n,9,n,n,n,1,n,n,n,25.2,n,n,n,3,n,n,n,5,n,n,n,13.4,n,n,n,12,n,n,n,5,n,n,n,7,n,n,n,5,n,n,n,5,n,n,n
2024-04-02 14:30:00,8,n,n,n,11,n,n,n,2,n,n,n,3.9,n,n,n,5,n,n,n,5,n,n,n,0.6,n,n,n,9,n,n,n,5,n,n,n,6,n,n,n,12,n,n,n,5,n,n,n
2024-04-02 15:30:00,2.6,n,n,n,n,n,n,n,n,n,n,n,10.7,n,n,n,3,n,n,n,5,n,n,n,4,n,n,n,9,n,n,n,5,n,n,n,5,n,n,n,9,n,n,n,3,n,n,n
2024-04-02 16:30:00,n,n,n,n,8,n,n,n,n,n,n,n,18.7,n,n,n,3,n,n,n,3,n,n,n,19,n,n,n,8,n,n,n,8,n,n,n,8,n,n,n,8,n,n,n,1,n,n,n
2024-04-02 17:30:00,22.7,n,n,n,24,n,n,n,6,n,n,n,16.9,n,n,n,6,n,n,n,3,n,n,n,25.5,n,n,n,17,n,n,n,14,n,n,n,10,n,n,n,9,n,n,n,3,n,n,n
2024-04-02 18:30:00,20.5,n,n,n,18,n,n,n,5,n,n,n,23.2,n,n,n,8,n,n,n,5,n,n,n,28.9,n,n,n,14,n,n,n,9,n,n,n,10,n,n,n,9,n,n,n,6,n,n,n
2024-04-02 19:30:00,33.9,n,n,n,29,n,n,n,5,n,n,n,29.6,n,n,n,13,n,n,n,8,n,n,n,61.9,n,n,n,35,n,n,n,9,n,n,n,19,n,n,n,9,n,n,n,6,n,n,n
2024-04-02 20:30:00,44.1,n,n,n,29,n,n,n,6,n,n,n,20.6,n,n,n,11,n,n,n,8,n,n,n,57.7,n,n,n,27,n,n,n,14,n,n,n,12,n,n,n,12,n,n,n,5,n,n,n
2024-04-02 21:30:00,43.3,n,n,n,22,n,n,n,6,n,n,n,23.2,n,n,n,11,n,n,n,7,n,n,n,45.7,n,n,n,25,n,n,n,13,n,n,n,14,n,n,n,12,n,n,n,3,n,n,n
2024-04-02 22:30:00,37.4,n,n,n,25,n,n,n,6,n,n,n,28.8,n,n,n,18,n,n,n,8,n,n,n,35.3,n,n,n,25,n,n,n,12,n,n,n,14,n,n,n,11,n,n,n,11,n,n,n
2024-04-02 23:30:00,45.5,n,n,n,36,n,n,n,7,n,n,n,22,n,n,n,9,n,n,n,7,n,n,n,27.6,n,n,n,27,n,n,n,9,n,n,n,11,n,n,n,8,n,n,n,7,n,n,n
2024-05-02 00:30:00,37,n,n,n,22,n,n,n,n,n,n,n,27.7,n,n,n,18,n,n,n,9,n,n,n,27.4,n,n,n,20,n,n,n,n,n,n,n,9,n,n,n,8,n,n,n,5,n,n,n
2024-05-02 01:30:00,37.4,n,n,n,18,n,n,n,8,n,n,n,28.6,n,n,n,11,n,n,n,7,n,n,n,23.2,n,n,n,16,n,n,n,8,n,n,n,17,n,n,n,12,n,n,n,6,n,n,n
2024-05-02 02:30:00,25.9,n,n,n,27,n,n,n,6,n,n,n,26.8,n,n,n,8,n,n,n,6,n,n,n,24.5,n,n,n,23,n,n,n,7,n,n,n,12,n,n,n,9,n,n,n,7,n,n,n
2024-05-02 03:30:00,27.5,n,n,n,16,n,n,n,5,n,n,n,25.4,n,n,n,13,n,n,n,8,n,n,n,19.4,n,n,n,16,n,n,n,3,n,n,n,11,n,n,n,11,n,n,n,5,n,n,n
2024-05-02 04:30:00,20,n,n,n,18,n,n,n,5,n,n,n,22.8,n,n,n,11,n,n,n,6,n,n,n,25.7,n,n,n,23,n,n,n,3,n,n,n,10,n,n,n,9,n,n,n,2,n,n,n
2024-05-02 05:30:00,18.4,n,n,n,14,n,n,n,3,n,n,n,18.1,n,n,n,11,n,n,n,5,n,n,n,38.6,n,n,n,27,n,n,n,6,n,n,n,9,n,n,n,9,n,n,n,3,n,n,n
2024-05-02 06:30:00,18.6,n,n,n,11,n,n,n,7,n,n,n,28.9,n,n,n,18,n,n,n,6,n,n,n,49.7,n,n,n,30,n,n,n,8,n,n,n,20,n,n,n,11,n,n,n,8,n,n,n
2024-05-02 07:30:00,23.9,n,n,n,20,n,n,n,7,n,n,n,29.7,n,n,n,5,n,n,n,5,n,n,n,31.9,n,n,n,22,n,n,n,11,n,n,n,12,n,n,n,8,n,n,n,7,n,n,n
2024-05-02 08:30:00,24.4,n,n,n,20,n,n,n,6,n,n,n,12.3,n,n,n,9,n,n,n,8,n,n,n,26.1,n,n,n,20,n,n,n,12,n,n,n,8,n,n,n,8,n,n,n,3,n,n,n
2024-05-02 09:30:00,20,n,n,n,16,n,n,n,5,n,n,n,22.5,n,n,n,9,n,n,n,n,n,n,n,25,n,n,n,19,n,n,n,6,n,n,n,11,n,n,n,8,n,n,n,1,n,n,n
2024-05-02 10:30:00,37.8,n,n,n,17,n,n,n,5,n,n,n,8.8,n,n,n,8,n,n,n,6,n,n,n,19,n,n,n,17,n,n,n,3,n,n,n,9,n,n,n,8,n,n,n,3,n,n,n
2024-05-02 11:30:00,21.9,n,n,n,14,n,n,n,6,n,n,n,19.2,n,n,n,9,n,n,n,6,n,n,n,29.4,n,n,n,24,n,n,n,7,n,n,n,21,n,n,n,14,n,n,n,9,n,n,n
